"reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.95,4223.15347073686
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.95,4476.14271033306
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.975,8253.31458541958
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.975,8250.31958156408
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.975,16714.8273227542
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.975,26193.2983928762
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.975,36543.3110746192
2023-11-18,-1,"wk inc flu hosp",2023-11-11,"US","quantile",0.99,22179.794795972
2023-11-18,0,"wk inc flu hosp",2023-11-18,"US","quantile",0.99,21875.5987434238
2023-11-18,1,"wk inc flu hosp",2023-11-25,"US","quantile",0.99,88471.0286341839
2023-11-18,2,"wk inc flu hosp",2023-12-02,"US","quantile",0.99,234559.9478823
2023-11-18,3,"wk inc flu hosp",2023-12-09,"US","quantile",0.99,488482.031252325
