"","season","region","beta","eta","mu","sigma1","sigma2","kappa"
"330",2012,"Montana",-8.47244152813689,1.41299463215057,25.4350567781153,2.28203209852366,2.27782884623789,478.080191554253
"331",2013,"Montana",-7.48622610115035,1.32511144879618,21.5619445467753,1.31083307186356,1.57059271830857,345.38010736745
"332",2014,"Montana",-8.35591416469481,1.43218972919099,24.4915256803768,1.99078927448154,2.30235668359147,532.857963319336
"333",2015,"Montana",-9.08677335451684,1.35685841111517,40.4669696286812,3.20520734145371,-0.523295294203647,986.590526889626
"334",2016,"Montana",-9.534371799137,1.41424293338112,25.0535311190275,2.45655496388247,2.25781052806585,997.721733435749
"335",2017,"Montana",-9.30518394477118,1.46516739875036,32.2418788888664,2.73999424338052,1.4131469344622,932.59217118752
"336",2018,"Montana",-9.94608615211832,1.84798037511198,26.1241512240825,2.689541695698,3.28890217901718,395.621744095201
"337",2019,"Montana",-5.17999874308626,0.750520001467164,32.5766641136967,2.41007538645178,1.06640584923263,2791.30346546122
"338",2020,"Montana",-5.25287758940607,-0.23436261372298,10.9589815467996,1.41901013716663,1.92698367871841,3513.50463679279
"339",2021,"Montana",-5.08640056853017,0.157218288249315,16.8894057892667,2.61959189819184,2.97558597288598,1311.05532073063
"340",2022,"Montana",-4.58296470953715,0.508174193246351,18.8407194280231,1.25034163695431,1.13260594372636,1507.54096306078
"341",2010,"Nebraska",-5.68419300939721,1.01111812275464,21.68766905395,2.82852468774536,1.49314550207515,250.237242142398
"342",2011,"Nebraska",-5.47393819853725,0.793853829388518,28.502806895868,2.60365869415935,2.47351936439109,210.10616451729
"343",2012,"Nebraska",-4.77167275318933,0.772173616540081,25.6953619745529,2.74700684452539,2.30062705051298,146.716871456912
"344",2013,"Nebraska",-4.63578175339243,2.52765957943553,-39.5073955615253,18.935345462,2.97678662893559,219.512542332907
"345",2014,"Nebraska",-4.8140635837561,0.469132697029771,21.0884487120639,0.466404964062981,2.22901900872767,578.906161149203
"346",2015,"Nebraska",-5.96974288905098,1.73472347597681e-18,31.70105775081,4.45785534150655,2.44226613753651,1012.73729817985
"347",2016,"Nebraska",-5.94197810135728,0.887416462588156,26.4668354252912,1.82591323228918,1.89440397072152,598.549097776127
"348",2017,"Nebraska",-4.96897100573745,0.840375393341244,27.5602436374451,2.39829531959915,2.11800310479829,597.423906879716
"349",2018,"Nebraska",-4.27315026484144,0.568369670743596,24.1722885053929,1.80235169395273,1.85344524592651,767.643995019922
"350",2019,"Nebraska",-5.12440845000849,0.917204836001873,24.0017780764442,2.43974163930874,2.38565319206741,610.500446779807
"351",2020,"Nebraska",-5.51912147579514,0.0600927295095504,15.2038154979984,3.39969716009992,24.6956325,945.989010421013
"352",2021,"Nebraska",-4.67252015977196,0.146723488439174,23.4586794728132,3.34704507827653,3.01465501912562,966.779795731779
"353",2022,"Nebraska",-3.76210666580191,0.535655460904925,19.1133440277668,1.55493013195657,0.737066847841692,1314.24590138483
"354",2010,"Nevada",-5.58167870166128,0.892555029881203,19.6315374665861,2.84334675456853,2.45195592367707,800.215014060909
"355",2011,"Nevada",-5.37791082242686,0.340323618897371,30.1486130073542,2.21388869238223,1.96733903884759,1122.25627719203
"356",2012,"Nevada",-5.05757115170656,0.516462575019628,25.6671751288053,1.51506585616301,2.20790080886759,1978.61524254378
"357",2013,"Nevada",-5.07718261106469,0.521649914385325,21.798278893821,1.33837631261293,1.75382743897146,1742.10808972164
"358",2014,"Nevada",-5.61612491072895,0.842716837666971,23.1888159794486,1.67546100046074,2.04696917465102,1495.09232345454
"359",2015,"Nevada",-5.57180148487359,0.538086855719246,32.4377083519721,2.55737604563182,1.26847533882023,1150.39874773429
"360",2016,"Nevada",-6.24267223037488,0.79928803456408,21.0439200692929,2.15876717821293,2.84237454296913,3029.72044700061
"361",2017,"Nevada",-5.52286282442509,0.745114349641494,22.8148652490397,1.88817751870391,2.2318114330073,2580.42170429288
"362",2018,"Nevada",-5.58359627417992,0.739270341618255,23.9108644921958,1.85037352263949,2.68577569531621,1918.62890763057
"363",2019,"Nevada",-5.31030134882182,0.517728767111414,15.1834080442418,1.27086328217523,2.8144852287766,1440.30387067359
"364",2020,"Nevada",-4.80598059438037,-0.0614577593660334,21.7219463139423,1.64672122381516,1.06467861578183,608.887320736617
"365",2021,"Nevada",-4.80606241222523,0.113880762992022,47.2926836965093,4.45758070086471,1.51693903699752,819.376508472229
"366",2022,"Nevada",-4.58641030685607,0.320961322877357,18.1354445601268,1.29885635723499,0.957244828908461,2352.20915949063
"367",2010,"New Hampshire",-8.88781276126714,1.32403239771399,22.8851245679324,2.98683892120454,1.79466834103083,1719.44372365292
"368",2011,"New Hampshire",-11.0425534874041,1.68676508947353,13.500221407099,2.00224412261742,3.46549986303874,1848.57505187824
"369",2012,"New Hampshire",-7.49831134371359,1.29786281225766,21.8915558638093,1.58480728652463,2.1630106526024,631.587058559517
"370",2013,"New Hampshire",-9.34333761197652,1.44357175811474,28.2161369664588,2.91037393660555,2.46046559515613,872.997354577263
"371",2014,"New Hampshire",-8.3001690289024,1.3937002183553,26.9460191578426,2.24097299304194,2.26372127578534,786.694173085445
"372",2015,"New Hampshire",-9.47656659136058,1.54560436573071,31.5288665796442,2.98401431533897,3.19389699429705,1381.38415084606
"373",2016,"New Hampshire",-5.55195916536809,0.303483633018678,29.0060013789626,1.13453679431183,1.89818743087764,1865.53821975641
"374",2017,"New Hampshire",-5.18111522224376,0.889447738988048,27.3986170179157,1.3679373795329,1.11274133216405,1167.01515718094
"375",2018,"New Hampshire",-5.26309365595356,0.532826873621723,23.6264815000774,0.621463141662726,2.24746299613351,753.882514360133
"376",2019,"New Hampshire",-6.98876484469128,1.38471337105956,28.9030602798493,2.45047801509379,1.54324366623805,410.477115432926
"377",2020,"New Hampshire",-7.14370058976253,0.624156702541221,9.41696580227028,1.82681704761658,2.59165216168947,356.891549537982
"378",2021,"New Hampshire",-8.5581658140929,1.41604163405929,34.3719662625151,3.17885401306301,2.61256580922842,136.56751548383
"379",2022,"New Hampshire",-9.24138309321879,1.62402893616618,19.1157359482616,2.3166634158714,3.36245781780468,460.753949445025
"380",2010,"New Jersey",-6.41844860665012,1.27201115048598,20.453287326549,3.04450100633676,2.77761672119747,368.069440869708
"381",2011,"New Jersey",-6.56664970142461,0.695455149492319,36.8910750725838,3.64259158988038,1.30333131202085,1451.72296254745
"382",2012,"New Jersey",-5.53506741900748,0.908452123656875,23.6461999454404,2.23859418821575,2.80592896089525,444.458548314771
"383",2013,"New Jersey",-4.45958061962342,0.0478972648235604,28.2798382099339,2.30357289968898,2.60843484614773,1369.32560825484
"384",2014,"New Jersey",-4.28350602371531,0.145701135541387,25.2324914538371,1.85380129817704,1.89592706687082,1854.0079739092
"385",2015,"New Jersey",-4.79765306026951,0.464555272824453,32.894489935199,1.84190926685935,1.80811768518473,856.214780788996
"386",2016,"New Jersey",-6.16775125610165,1.18915878627099,22.7329140079625,2.53244769082837,3.16421388377649,684.706589185791
"387",2017,"New Jersey",-4.06509882156216,0.585577328847915,27.3090522515228,1.76931577804473,1.38652934007356,981.429570697038
"388",2018,"New Jersey",-4.25698611904849,0.366531369586883,25.3496991696598,2.37941616116254,2.34786231832109,3071.03476480764
"389",2019,"New Jersey",-4.33751341563641,0.795565118683914,35.7060586116078,2.76360647775105,1.0695438202322,372.226109693858
"390",2020,"New Jersey",-4.24007002775943,-0.460129199428228,14.8486079560209,0.690156939151122,3.17229851763658,2457.26131376543
"391",2021,"New Jersey",-4.41184662636089,0.116383185244136,11.2942060444003,2.57841382953107,4.20594347649023,258.712318274405
"392",2022,"New Jersey",-3.45522884150383,0.143785859821211,16.0815795464671,1.28816399842062,1.55230083746451,1315.35395907806
"393",2010,"New Mexico",-4.3745573096029,0.330820636059427,20.6003951145703,2.45069571261933,1.66050562653327,1309.29364081892
"394",2011,"New Mexico",-4.73339733947968,0.143402607487112,21.879460126369,2.62968952642643,3.10408626201264,1227.78474126355
"395",2012,"New Mexico",-4.22716702695418,0.346863756718753,22.9679636455416,1.27129879719309,1.73190670673556,692.244435410414
"396",2013,"New Mexico",-4.16630310084154,0.289233222725532,22.7080712614879,1.33435189966255,1.76668283498665,1158.96686574933
"397",2014,"New Mexico",-4.24345105677963,0.28764218398364,21.0072724445288,0.382971571054796,2.01794701968372,1416.43916996956
"398",2015,"New Mexico",-4.5218452135732,0.374053416175522,32.6159737402764,2.05818462347899,1.32400768108666,1772.25533084768
"399",2016,"New Mexico",-4.44265723527929,0.320536082421634,28.2792582262444,1.66004145572289,1.55820102684014,1844.85382403315
"400",2017,"New Mexico",-4.45323379480835,0.686996649034313,26.2564296217482,1.62739566391173,1.55905781907268,1471.67201106799
"401",2018,"New Mexico",-4.74699636739882,0.698769790443843,28.7941621657264,2.24757754021773,1.82662042257597,713.84661621631
"402",2019,"New Mexico",-4.96005212377961,1.00096940749324,23.1787856709722,1.89435326011482,2.32004180619083,877.270078285732
"403",2020,"New Mexico",-4.50366966996342,-0.362845898095253,11.7056987899173,-0.0279542212317752,2.13278997598577,1900.02193326663
"404",2021,"New Mexico",-4.21452359451128,0.130846400638542,22.9588600452731,2.91235337577089,3.58721915521067,283.134119904842
"405",2022,"New Mexico",-3.41252069085895,0.623333340257705,18.7551491740287,1.36495637530097,1.0304259672101,946.717728473531
"406",2010,"New York",-8.03886843802688,1.584208616628,17.28940187174,2.50037635331899,2.88533437700838,569.403313292254
"407",2011,"New York",-7.71570746509623,1.05480487395927,32.9468150312888,3.28626438097127,2.55050092856932,3752.99990401819
"408",2012,"New York",-6.26349291526173,1.12646687895817,21.5713972618313,1.88293605295513,2.87002133582271,1292.86785614047
"409",2013,"New York",-5.39113469458077,0.610506601268599,25.0667430714029,1.88490972447941,2.80628014345428,1164.48416162849
"410",2014,"New York",-4.76935057473141,0.651253056334511,22.7203402975639,1.22359923593651,2.39721181151561,656.4631762526
"411",2015,"New York",-7.81552321444761,1.40518026978218,35.9924857496173,3.6647750677089,1.53935155671558,415.571648861715
"412",2016,"New York",-7.1734762990491,1.49217935872511,24.9356602664614,2.36099742718478,3.07182992392087,279.509440110607
"413",2017,"New York",-7.49639966266627,1.58392913888623,27.9504437596151,2.9959478500279,2.41507383674136,183.39106118326
"414",2018,"New York",-9.80945880234443,1.8743713503031,24.7406588317729,2.76504482279628,3.34032376253194,580.148303526759
"415",2019,"New York",-5.35982312365921,1.01644350849604,33.8799295749957,2.76577076942507,1.35903308009288,594.501784563265
"416",2020,"New York",-5.53851938763317,0.134245404306698,19.736679522852,2.50828567111142,23.7224897492219,3618.47629187377
"417",2021,"New York",-4.80882300013947,0.123050879177239,17.490230514945,2.70050877212435,3.85185493819369,470.585089809907
"418",2022,"New York",-4.01948714871425,0.338780743940099,18.1216289897762,1.56762916070237,1.35681912596958,858.506798369439
