"","reference_date","horizon","target","target_end_date","location","output_type","output_type_id","value"
"2429",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.6,21.5854069832105
"2430",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.65,23.5618226922422
"2431",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.7,25.5690579699084
"2432",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.75,27.7848023672899
"2433",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.8,30.2018128114284
"2434",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.85,33.0102226299269
"2435",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.9,36.7885119829319
"2436",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.95,42.1468110043272
"2437",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.975,46.7171165004286
"2438",2023-12-09,1,"wk inc flu hosp",2023-12-16,"30","quantile",0.99,52.1077631365253
"2439",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.01,-23.5455229456899
"2440",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.025,-16.9627620492911
"2441",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.05,-11.5930088788419
"2442",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.1,-5.22120031791068
"2443",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.15,-0.807593835701342
"2444",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.2,2.77529354363397
"2445",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.25,5.71514669809021
"2446",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.3,8.41417817997774
"2447",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.35,10.8895658819415
"2448",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.4,13.3523383355931
"2449",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.45,15.6774834701319
"2450",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.5,17.9373305300964
"2451",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.55,20.2720870663811
"2452",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.6,22.6424313240175
"2453",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.65,25.0502924353431
"2454",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.7,27.588836929507
"2455",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.75,30.2110092595513
"2456",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.8,33.2233939918159
"2457",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.85,36.7172701279802
"2458",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.9,41.2201012419824
"2459",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.95,47.7835098552165
"2460",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.975,53.5424874929697
"2461",2023-12-09,2,"wk inc flu hosp",2023-12-23,"30","quantile",0.99,59.9605667958677
"2462",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.01,-31.0088241290666
"2463",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.025,-22.8704830921784
"2464",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.05,-16.3663666583102
"2465",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.1,-8.92827329961469
"2466",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.15,-3.71242788410434
"2467",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.2,0.393660933132543
"2468",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.25,3.91199387036642
"2469",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.3,7.1114509384059
"2470",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.35,10.0464601713902
"2471",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.4,12.7907267428229
"2472",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.45,15.4456346842422
"2473",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.5,18.124228627604
"2474",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.55,20.6958512122154
"2475",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.6,23.3851988151906
"2476",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.65,26.2409149867702
"2477",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.7,29.1441589568902
"2478",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.75,32.258426026652
"2479",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.8,35.8653366300288
"2480",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.85,39.9050700921125
"2481",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.9,45.0525033721139
"2482",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.95,52.9970685426471
"2483",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.975,59.5735654445424
"2484",2023-12-09,3,"wk inc flu hosp",2023-12-30,"30","quantile",0.99,67.9356737721189
"2485",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.01,-16.7906458054626
"2486",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.025,-12.5788452039616
"2487",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.05,-8.94772423049701
"2488",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.1,-4.77825915652089
"2489",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.15,-1.97050550620171
"2490",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.2,0.246624921997411
"2491",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.25,2.08163808198922
"2492",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.3,3.80131284886277
"2493",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.35,5.3816008600132
"2494",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.4,6.89074312884802
"2495",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.45,8.30433220872215
"2496",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.5,9.71198512960812
"2497",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.55,11.1057402206729
"2498",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.6,12.5596498529144
"2499",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.65,14.0131694555262
"2500",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.7,15.5969988906194
"2501",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.75,17.3327529959112
"2502",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.8,19.2436305206591
"2503",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.85,21.4909374722568
"2504",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.9,24.2984427537922
"2505",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.95,28.3415338972366
"2506",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.975,31.8414995095722
"2507",2023-12-09,0,"wk inc flu hosp",2023-12-09,"31","quantile",0.99,35.9686284257253
"2508",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.01,-31.6212557038204
"2509",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.025,-24.9664809637568
"2510",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.05,-19.4071189301702
"2511",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.1,-12.9792729421597
"2512",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.15,-8.46666233650989
"2513",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.2,-4.99753257904824
"2514",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.25,-1.8590891222133
"2515",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.3,0.792304183175275
"2516",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.35,3.28932795005634
"2517",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.4,5.72898777525245
"2518",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.45,8.02730372600134
"2519",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.5,10.288258567008
"2520",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.55,12.5962957063704
"2521",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.6,14.9765025298771
"2522",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.65,17.3466538479642
"2523",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.7,19.772959291473
"2524",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.75,22.3542981915354
"2525",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.8,25.2686099666878
"2526",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.85,28.7052030727067
"2527",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.9,33.1446150596154
"2528",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.95,39.5781327917119
"2529",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.975,45.1336204373618
"2530",2023-12-09,1,"wk inc flu hosp",2023-12-16,"31","quantile",0.99,51.8757225955955
"2531",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.01,-51.9227435025321
"2532",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.025,-41.9741170927185
"2533",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.05,-33.344663905083
"2534",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.1,-23.8703554486842
"2535",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.15,-17.234264689457
"2536",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.2,-12.041390977647
"2537",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.25,-7.61737279591306
"2538",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.3,-3.67117253223925
"2539",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.35,0.0455018584184075
"2540",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.4,3.74868579884978
"2541",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.45,7.18366056440536
"2542",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.5,10.5053442889329
"2543",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.55,13.8143038090814
"2544",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.6,17.2040128268609
"2545",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.65,20.7816585859049
"2546",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.7,24.4225592867118
"2547",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.75,28.39336777119
"2548",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.8,32.7094177189566
"2549",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.85,37.870618968412
"2550",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.9,44.5169750714389
"2551",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.95,53.855287101465
"2552",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.975,62.4219882897489
"2553",2023-12-09,2,"wk inc flu hosp",2023-12-23,"31","quantile",0.99,72.352036291248
"2554",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.01,-70.7292414543494
"2555",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.025,-57.800035483533
"2556",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.05,-46.9098164458976
"2557",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.1,-34.1438241390138
"2558",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.15,-25.8818843564123
"2559",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.2,-19.0942744465743
"2560",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.25,-13.1294254803162
"2561",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.3,-7.91462443267938
"2562",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.35,-3.05595713821067
"2563",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.4,1.48004289089315
"2564",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.45,5.9707965462713
"2565",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.5,10.3892220753242
"2566",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.55,14.7580095770332
"2567",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.6,19.2471834839264
"2568",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.65,23.8781587751428
"2569",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.7,28.6556065924378
"2570",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.75,34.0307103084647
"2571",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.8,39.6965087958226
"2572",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.85,46.5620627818178
"2573",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.9,55.6215290125608
"2574",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.95,68.0889336752267
"2575",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.975,79.207331617954
"2576",2023-12-09,3,"wk inc flu hosp",2023-12-30,"31","quantile",0.99,91.8033484422672
"2577",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.01,-32.1199844511521
"2578",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.025,-19.6799852379568
"2579",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.05,-9.0708350202089
"2580",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.1,2.91157623919521
"2581",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.15,10.6860494634496
"2582",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.2,17.0832956923505
"2583",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.25,22.6390573261372
"2584",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.3,27.5011838094878
"2585",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.35,31.9837814036708
"2586",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.4,36.3735822054314
"2587",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.45,40.58207743885
"2588",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.5,44.7530601814711
"2589",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.55,48.7874078618708
"2590",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.6,52.9493379494455
"2591",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.65,57.1542225518737
"2592",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.7,61.6826214655519
"2593",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.75,66.6348929851838
"2594",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.8,72.2200523157969
"2595",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.85,78.6902583568756
"2596",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.9,86.5575049196138
"2597",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.95,98.1047292126112
"2598",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.975,108.805710261466
"2599",2023-12-09,0,"wk inc flu hosp",2023-12-09,"32","quantile",0.99,120.72493817254
"2600",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.01,-97.5168007762843
"2601",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.025,-74.4736109297986
"2602",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.05,-55.0892832284631
"2603",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.1,-32.7594659531029
"2604",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.15,-18.147829990581
"2605",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.2,-6.48050667329149
"2606",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.25,3.49101910294992
"2607",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.3,12.9374390953117
"2608",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.35,21.6647036589122
"2609",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.4,29.6402811109574
"2610",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.45,37.5764720342379
"2611",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.5,45.4340828827508
"2612",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.55,52.8617905146339
"2613",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.6,60.6132103696151
"2614",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.65,68.8765957885544
"2615",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.7,77.0240639269522
"2616",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.75,86.1560739130361
"2617",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.8,95.9468078610959
"2618",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.85,107.783234235384
"2619",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.9,122.816561066453
"2620",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.95,144.672015170761
"2621",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.975,162.805796678603
"2622",2023-12-09,1,"wk inc flu hosp",2023-12-16,"32","quantile",0.99,184.384300045562
"2623",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.01,-142.092024652342
"2624",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.025,-113.152230196269
"2625",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.05,-88.0887393974374
"2626",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.1,-58.5275690133217
"2627",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.15,-38.3002563138266
"2628",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.2,-22.7197370675233
"2629",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.25,-9.38128683760342
"2630",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.3,2.47138028670762
"2631",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.35,13.6426951885235
"2632",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.4,24.5310058044294
"2633",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.45,34.5844479512595
"2634",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.5,44.4639418987381
"2635",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.55,54.8802502013112
"2636",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.6,64.9441898383641
"2637",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.65,75.4313103539285
"2638",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.7,86.4521132345306
"2639",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.75,98.5434172328419
"2640",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.8,111.924569168256
"2641",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.85,126.953125699159
"2642",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.9,146.608076632438
"2643",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.95,176.280513193001
"2644",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.975,200.89246929919
"2645",2023-12-09,2,"wk inc flu hosp",2023-12-23,"32","quantile",0.99,229.723226987296
"2646",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.01,-176.986942959286
"2647",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.025,-142.916909079415
"2648",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.05,-112.378765914148
"2649",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.1,-77.903042688803
"2650",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.15,-52.9033169651013
"2651",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.2,-34.6689934436131
"2652",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.25,-18.2215427726693
"2653",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.3,-4.22574559652189
"2654",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.35,8.86968322609932
"2655",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.4,21.4153365177427
"2656",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.45,33.1469574878617
"2657",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.5,45.1241463182845
"2658",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.55,56.971909988199
"2659",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.6,68.8264708528272
"2660",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.65,81.2621616899806
"2661",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.7,94.54139424947
"2662",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.75,108.890162173332
"2663",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.8,124.898804654956
"2664",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.85,143.123203145608
"2665",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.9,166.612835644073
"2666",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.95,201.319249224696
"2667",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.975,231.708749916641
"2668",2023-12-09,3,"wk inc flu hosp",2023-12-30,"32","quantile",0.99,263.980030280365
"2669",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.01,-9.19058395532857
"2670",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.025,-5.8391133922259
"2671",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.05,-2.91225729878519
"2672",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.1,0.429859760065792
"2673",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.15,2.6553601287683
"2674",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.2,4.40662433934838
"2675",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.25,5.92771813283206
"2676",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.3,7.35535630636209
"2677",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.35,8.56427733871988
"2678",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.4,9.80377615849762
"2679",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.45,10.9409350870725
"2680",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.5,12.1056285588965
"2681",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.55,13.2701516188396
"2682",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.6,14.4546720520356
"2683",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.65,15.7111919995988
"2684",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.7,16.9414742364058
"2685",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.75,18.3137354152305
"2686",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.8,19.8280588297766
"2687",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.85,21.6543842903563
"2688",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.9,23.9350541115434
"2689",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.95,27.188501705003
"2690",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.975,30.0672085555493
"2691",2023-12-09,0,"wk inc flu hosp",2023-12-09,"33","quantile",0.99,33.1401781443608
"2692",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.01,-31.0757172641875
"2693",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.025,-24.9578924618484
"2694",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.05,-19.3900798781829
"2695",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.1,-13.0038424983171
"2696",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.15,-8.54280180727513
"2697",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.2,-5.04045533452826
"2698",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.25,-2.05521392585323
"2699",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.3,0.694723162309448
"2700",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.35,3.18900312072173
"2701",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.4,5.4963851348798
"2702",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.45,7.75336342932632
"2703",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.5,10.0218352126229
"2704",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.55,12.243601795017
"2705",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.6,14.5356928684182
"2706",2023-12-09,1,"wk inc flu hosp",2023-12-16,"33","quantile",0.65,16.9299043024062
