"model","season","last_week","rep","week_ahead","wis","crps","logs","logs2","lmae","mae","pit","cover50","cover95"
"arima_full",2011,14,10,3,0.0570921039537292,0.0615960082423695,1.89897168175028,-1.9028819221089,0.0754518652270715,1.47145238949915,0.00108,FALSE,FALSE
"arima_full",2011,20,10,0,0.0479681653337407,0.0516258871258965,1.99996331534338,-3.2476654174182,0.0628134076965519,1.29346210338853,0.99916,FALSE,FALSE
"arima_full",2011,20,10,1,0.122439126755499,0.126290027952851,184.202673400204,2.19202702425595,0.13806040112214,2.9879949331547,1,FALSE,FALSE
"arima_full",2011,20,10,2,0.00525515621924137,0.0057741509252282,-2.85965109834799,-4.67987916381783,0.00624475588111073,0.129494583039563,0.3856,TRUE,TRUE
"arima_full",2011,20,10,3,0.0694896822147968,0.0741881169577732,3.34126194897309,-1.88689494264979,0.0882383060536243,1.77535208453032,0.00022,FALSE,FALSE
"arima_full",2011,26,10,0,0.0238103643281187,0.0269068181654659,-1.69961350914979,-3.09558232723187,0.0442790412583838,0.923395254030865,0.85416,FALSE,TRUE
"arima_full",2011,26,10,1,0.0183287137712999,0.0203749299720896,-1.74150494360072,-2.73979474831785,0.0312447546137822,0.65592481156617,0.69706,TRUE,TRUE
"arima_full",2011,26,10,2,0.0355338836885075,0.0398969355309229,-1.27153445788851,-2.14650531519271,0.0666008212388509,1.44332342677627,0.81924,FALSE,TRUE
"arima_full",2011,26,10,3,0.0430456221402349,0.0483846217712216,-1.08543475353893,-1.84001824520844,0.0810154824415745,1.79153145834795,0.82912,FALSE,TRUE
"arima_full",2011,32,10,0,0.0251240520055325,0.028367664079882,-1.63227149695659,-3.15334816956216,0.0459647664012879,1.09906523132971,0.8774,FALSE,TRUE
"arima_full",2011,32,10,1,0.0522292976107948,0.0594613658861922,-0.723862051224687,-2.02771672804957,0.0883097109804707,2.00559121128975,0.05648,FALSE,TRUE
"arima_full",2011,32,10,2,0.109306692750483,0.122343174825779,0.922577278293888,-0.352881409439837,0.160640674485658,3.57400779955086,0.00938,FALSE,FALSE
"arima_full",2011,32,10,3,0.137600054495408,0.152566946016167,1.36648446185336,0.217108284799837,0.196920568596209,4.37007188750172,0.00636,FALSE,FALSE
"arima_full",2011,38,10,0,0.0162773711222812,0.0181166650865627,-1.93680198249688,-3.20300541344535,0.0294442652681313,0.530218692493502,0.26364,TRUE,TRUE
"arima_full",2011,38,10,1,0.0145027633087935,0.0158908414938177,-1.75821217973571,-2.69526081439118,0.00747022098675476,0.136002985578422,0.45582,TRUE,TRUE
"arima_full",2011,38,10,2,0.0196789902807839,0.0216189008395393,-1.54887476316225,-2.30553297773387,0.0234274406721866,0.423169393946093,0.38572,TRUE,TRUE
"arima_full",2011,38,10,3,0.0249359697048025,0.0275991360488254,-1.36927550938188,-1.98353226895089,0.0368014449677174,0.660426140498423,0.34708,TRUE,TRUE
