"model","season","last_week","rep","week_ahead","wis","crps","logs","logs2","lmae","mae","pit","cover50","cover95"
"base_full",2012,14,10,3,0.213771116154256,0.222887291822173,39.4072159804682,6.39056946142619,0.25106909806853,7.35710524818035,1,FALSE,FALSE
"base_full",2012,20,10,0,0.250607466257187,0.268169716357537,4.06929499157606,2.97622179898284,0.322057265160768,20.4989546824935,0.99954,FALSE,FALSE
"base_full",2012,20,10,1,0.734856289443186,0.75959277181266,155.873722203834,Inf,0.836040363573654,70.4176896582749,1,FALSE,FALSE
"base_full",2012,20,10,2,0.340768616187093,0.371793635792677,2.89518981404108,2.67195181615156,0.464956762939803,31.9331834234426,0.9974,FALSE,FALSE
"base_full",2012,20,10,3,0.23320147031506,0.265187455737084,1.05096917406798,0.972638886724256,0.369753961354833,24.1397138928131,0.9728,FALSE,TRUE
"base_full",2012,26,10,0,0.0868766930675941,0.0977749563579017,-0.373673166608966,-0.508929236195251,0.162707547816086,9.75965312898742,0.16594,FALSE,TRUE
"base_full",2012,26,10,1,0.18175510760491,0.206127986765304,0.402064457070923,0.387411000162762,0.320713719207855,17.8019314140954,0.09072,FALSE,TRUE
"base_full",2012,26,10,2,0.257959404502113,0.292775497080753,0.785347483671276,0.786108068701405,0.44267859999435,23.2759063672807,0.06764,FALSE,TRUE
"base_full",2012,26,10,3,0.294519165903033,0.334235922216511,0.917632335912683,0.917808034923046,0.505418196973176,25.849289168682,0.06804,FALSE,TRUE
"base_full",2012,32,10,0,0.0379844434253036,0.04180375436091,-0.869860774654012,-1.01797279909115,0.0416483114953889,1.51360557465397,0.39592,TRUE,TRUE
"base_full",2012,32,10,1,0.0831251158950607,0.0930956781306404,-0.329648683692215,-0.343560677121188,0.153958943282486,5.29275981557026,0.24958,FALSE,TRUE
"base_full",2012,32,10,2,0.111667489185117,0.124833308500808,-0.0613562145883982,-0.065200259209105,0.209463613977328,7.00541410439252,0.2268,FALSE,TRUE
"base_full",2012,32,10,3,0.14662954341774,0.164769534048408,0.159082321570229,0.156158892954345,0.276698919009434,8.94338920587684,0.1942,FALSE,TRUE
"base_full",2012,38,10,0,0.0349430773202777,0.0383143997370006,-0.940862048729307,-1.12900483050832,0.03349565063071,0.796902808343496,0.41184,TRUE,TRUE
"base_full",2012,38,10,1,0.048944852483444,0.0536205834599026,-0.595340633876862,-0.612573313303033,0.0447936179254982,1.0605202155106,0.41618,TRUE,TRUE
"base_full",2012,38,10,2,0.0582572697624943,0.0636427490479119,-0.419627498320175,-0.414119125366896,0.0460633244073136,1.08913587418859,0.42804,TRUE,TRUE
"base_full",2012,38,10,3,0.0669108042964636,0.0731932686020743,-0.26953526860336,-0.268535609145374,0.0499296362881041,1.17619354475995,0.4337,TRUE,TRUE
"base_full",2013,14,10,0,0.0215577487933491,0.0244519963701299,-1.75964953626751,-3.68610363685666,0.038326937685393,0.994483190838871,0.90474,FALSE,TRUE
"base_full",2013,14,10,1,0.0368523425776676,0.0418374316695987,-1.10633333253762,-2.74587218468614,0.0627995663901793,1.64931317904603,0.93508,FALSE,TRUE
"base_full",2013,14,10,2,0.0727591681099768,0.0819875071203693,0.26672560109138,-1.49453643222299,0.1100262047653,2.95948553874285,0.98398,FALSE,FALSE
"base_full",2013,14,10,3,0.198111411633681,0.208943520850061,6.75138136548259,3.21451919168113,0.242197268261468,6.97715805703197,0.99994,FALSE,FALSE
"base_full",2013,20,10,0,0.188221554094968,0.196669111679498,27.0813339712992,4.06550121307389,0.222744782155623,9.08304257990479,1,FALSE,FALSE
"base_full",2013,20,10,1,0.6660217874931,0.678049782196754,Inf,Inf,0.714952351891931,38.0057493824193,1,FALSE,FALSE
"base_full",2013,20,10,2,0.591214144594795,0.60568002208048,475.884569801663,Inf,0.650388189945382,33.3770064506661,1,FALSE,FALSE
"base_full",2013,20,10,3,0.311263871216168,0.328110086731174,6.24298233162339,4.97331695521619,0.379673069842937,16.8218332838421,0.99994,FALSE,FALSE
"base_full",2013,26,10,0,0.0691713902799438,0.0779894481127852,-0.619276217547093,-0.985064933498054,0.129550320623702,5.96989512185814,0.1578,FALSE,TRUE
"base_full",2013,26,10,1,0.124160920243289,0.14055924637681,-0.0283630644948022,-0.122195420080187,0.22378070086738,9.83516340576377,0.10888,FALSE,TRUE
"base_full",2013,26,10,2,0.18981924696473,0.215265932216922,0.468863335499054,0.443035642568805,0.327434418596579,13.7197267914313,0.07208,FALSE,TRUE
"base_full",2013,26,10,3,0.240386549052718,0.273524671815814,0.798076672134434,0.779023345543283,0.406753725797447,16.4117613944782,0.05752,FALSE,TRUE
"base_full",2013,32,10,0,0.0329531936631296,0.0364595703630382,-1.08335666519724,-1.47627741250496,0.0497925473685741,1.46789646146222,0.34392,TRUE,TRUE
"base_full",2013,32,10,1,0.0373947191489839,0.0409031625710366,-0.832013901613804,-0.929253540877865,0.0180073455337579,0.54011954081906,0.45844,TRUE,TRUE
"base_full",2013,32,10,2,0.0465352945031679,0.0510438504409583,-0.624591884662418,-0.637084717370676,0.0288935201078244,0.859783862450769,0.44642,TRUE,TRUE
"base_full",2013,32,10,3,0.0528193507294155,0.0577205838922888,-0.489867303860925,-0.485306155598866,0.0227183935382622,0.677268430650209,0.46252,TRUE,TRUE
"base_full",2013,38,10,0,0.0291516737639729,0.0321468372823874,-1.1895187959367,-1.63568416273262,0.0406340069587592,1.04532465265527,0.35912,TRUE,TRUE
