"pred_ili[14,13]","pred_ili[15,13]","pred_ili[16,13]","pred_ili[17,13]","pred_ili[18,13]","pred_ili[19,13]"
0.00989923,0.0101214,0.00915492,0.00650585,0.00677048,0.00771908
0.00970278,0.0133341,0.0154187,0.0138033,0.0130394,0.0143031
0.00911744,0.0111808,0.0134683,0.00854172,0.0106398,0.00972556
0.0104973,0.0132337,0.0172384,0.0113955,0.0127962,0.0146232
0.0110715,0.0157137,0.0187948,0.0228754,0.0229313,0.0252933
0.00957176,0.017506,0.014831,0.0132312,0.0156173,0.0183901
0.0111334,0.00883228,0.012865,0.00859749,0.00604336,0.00801418
0.00930277,0.0120771,0.012324,0.00868855,0.0086125,0.0100034
0.00981348,0.0109876,0.00995428,0.00815367,0.00777192,0.00961843
0.0104604,0.0100445,0.0124698,0.00995692,0.00950468,0.00852926
0.0113495,0.0140669,0.0123791,0.00979706,0.014843,0.00875602
0.00917194,0.0111511,0.0134811,0.0133456,0.012832,0.0160548
0.00972821,0.0123397,0.0127347,0.00948493,0.00973157,0.0104297
0.0107587,0.0133679,0.017132,0.0129215,0.0133029,0.0145247
0.0109962,0.014708,0.0143399,0.0147528,0.0139596,0.0150231
0.0106641,0.0109564,0.013475,0.0103936,0.0134817,0.0141873
0.0103138,0.0121088,0.0129039,0.008179,0.00940387,0.00798032
0.0109359,0.0115993,0.0107918,0.006611,0.00555136,0.00726065
0.00934375,0.013989,0.0136763,0.010939,0.0106457,0.012247
0.00937746,0.0118072,0.0137933,0.0109094,0.0120312,0.0122954
0.00762389,0.0112559,0.00976019,0.00763184,0.010411,0.0104605
0.0116157,0.0122839,0.0145583,0.0123337,0.00927686,0.014681
0.0107648,0.0110822,0.0159327,0.0113148,0.00904248,0.014428
0.00908802,0.0115561,0.0168937,0.0135474,0.0124899,0.014125
0.0129932,0.0121238,0.0172285,0.0118032,0.0133215,0.0144819
0.00960346,0.0111701,0.014136,0.0121865,0.0111066,0.01074
0.0107791,0.0120517,0.0183412,0.0147147,0.014599,0.0163655
0.00899533,0.0118168,0.0118691,0.0111106,0.0143593,0.0113488
0.0108841,0.0126251,0.0154364,0.0145955,0.0136544,0.0164121
0.0130903,0.014958,0.0217038,0.0171729,0.0257247,0.0314385
0.00946289,0.0173744,0.0121605,0.00815353,0.00707312,0.00838601
0.0104585,0.0141383,0.0136105,0.0101129,0.013841,0.0105531
0.00991429,0.0147039,0.0139309,0.00866118,0.0121938,0.013544
0.00908315,0.0100742,0.0108263,0.0085504,0.00793493,0.00851059
0.00899523,0.0125943,0.0169222,0.0118416,0.0114323,0.0146506
0.0108587,0.01384,0.0129578,0.0116766,0.012978,0.0129479
0.00940281,0.0144592,0.0193125,0.0162937,0.0216324,0.0250062
0.0126671,0.0140003,0.0196691,0.0201029,0.0257389,0.0342276
0.00997921,0.01051,0.0139693,0.0112613,0.0146707,0.0195813
0.00920446,0.0109863,0.0149944,0.0113554,0.0123485,0.0121955
0.0107113,0.0124101,0.0154878,0.0127612,0.0137331,0.0122324
0.011445,0.0131086,0.0129187,0.0128897,0.0103854,0.0146981
0.0103579,0.0122216,0.015037,0.00869612,0.00962176,0.0108531
0.00998775,0.0183489,0.022067,0.027383,0.0582653,0.0900289
0.013203,0.0142514,0.0162637,0.0120038,0.0122167,0.0144705
0.0149541,0.0141923,0.0162759,0.0176953,0.0172418,0.0182689
0.00994425,0.014806,0.0153049,0.0102658,0.0106107,0.00987503
0.0112386,0.014922,0.0150995,0.00962424,0.0101209,0.0139487
0.0114541,0.014457,0.0167089,0.01438,0.0147122,0.0154504
0.0121146,0.012615,0.0161895,0.012399,0.014249,0.0149123
0.0112981,0.014362,0.01575,0.0106614,0.0110208,0.011045
0.00953052,0.0133794,0.0136482,0.0108385,0.0152406,0.0137133
0.0105392,0.0124486,0.0133126,0.0113359,0.0134454,0.0115617
0.0104947,0.0133139,0.0157884,0.0110064,0.0119472,0.0113075
0.0102194,0.0152937,0.0194972,0.0168738,0.013939,0.0138336
0.012777,0.011473,0.0161432,0.0110571,0.0136489,0.0107159
0.00894018,0.0145646,0.0165729,0.0121843,0.0152226,0.012578
0.00971165,0.0130525,0.01234,0.0101308,0.0108588,0.011328
0.00792083,0.012931,0.00927472,0.0110774,0.00768917,0.0084702
0.00844851,0.0164859,0.0148693,0.0136045,0.014798,0.013195
0.0125854,0.016292,0.0190913,0.0126514,0.0129528,0.0136346
0.00905419,0.015892,0.0136986,0.00813423,0.0115774,0.0115437
0.0108549,0.0154294,0.0169628,0.0129603,0.0158312,0.0170311
0.0104293,0.0142744,0.0218426,0.00986009,0.0091105,0.012211
0.00827644,0.0147361,0.0186573,0.013663,0.0165,0.0147058
0.00931439,0.015436,0.0142387,0.00936741,0.0137232,0.0146733
0.0113722,0.0132892,0.0143861,0.013504,0.0138122,0.0156077
0.0101681,0.0143014,0.0156782,0.0131327,0.0140828,0.0119535
0.0115208,0.0121785,0.0178946,0.0147402,0.0137746,0.0194948
0.00929122,0.0122306,0.0124821,0.00886906,0.00749769,0.00903921
0.00967308,0.0137503,0.0153764,0.0120207,0.0117379,0.0127953
0.0111136,0.0136778,0.0142778,0.017082,0.023141,0.0322402
0.0100495,0.0114754,0.0153632,0.0111414,0.0125839,0.0135273
0.00893529,0.0130101,0.0129628,0.00753382,0.00810323,0.00944824
0.0103616,0.0128337,0.0104809,0.026513,0.0983058,0.181555
0.0105864,0.010222,0.0116654,0.0106586,0.0106923,0.0127394
0.00876438,0.0114254,0.0161641,0.0126374,0.0144376,0.0156652
0.0119296,0.0118194,0.0144487,0.0110867,0.0157415,0.0121156
0.00986667,0.0142297,0.01239,0.0115643,0.0108032,0.0117241
0.0103978,0.012844,0.0156674,0.0107544,0.010488,0.0122477
0.0103865,0.0110119,0.0162904,0.00898589,0.00901117,0.00951279
0.00942606,0.010912,0.0131124,0.0107733,0.00930099,0.00966882
0.0108781,0.0117337,0.0143704,0.00879697,0.0112726,0.0114497
0.0112289,0.014774,0.0138822,0.0117066,0.0114853,0.0131352
0.0134094,0.0150452,0.017194,0.015402,0.0161196,0.0161571
0.0104027,0.0131254,0.0186901,0.0136309,0.0129433,0.0153426
0.00929912,0.0110553,0.0167192,0.0131552,0.0159362,0.0128396
0.0093967,0.0116403,0.011402,0.010438,0.010816,0.0148954
0.0124399,0.0101256,0.0151281,0.0121132,0.0161578,0.019388
0.0111259,0.0119814,0.0125703,0.0111896,0.010648,0.0106879
0.0113447,0.0104662,0.0120733,0.0102963,0.0104461,0.00995932
0.00848212,0.0110652,0.0168853,0.0114609,0.0102469,0.00909438
0.0109863,0.0130985,0.0223478,0.0360782,0.0603125,0.0762869
0.00953072,0.0139338,0.0200616,0.0279534,0.0494835,0.0791304
0.0118065,0.0107744,0.0098983,0.00876114,0.0104604,0.0117517
0.0113649,0.0118061,0.0160147,0.0191213,0.0136597,0.0166675
0.00990664,0.0156685,0.00977919,0.0105132,0.00864385,0.0089729
0.010463,0.0129606,0.0189622,0.013864,0.0114173,0.00843605
0.00800294,0.0096571,0.0151333,0.0169288,0.0137697,0.0133084
0.0102868,0.0104378,0.0139969,0.00843146,0.0114029,0.0129212
0.0123834,0.0116022,0.0134396,0.0113886,0.0136857,0.0112686
0.00885346,0.0111035,0.0105452,0.00890761,0.00880547,0.00803272
0.00994851,0.0128541,0.0121533,0.0107489,0.0110661,0.0106023
0.0107002,0.0119864,0.0115784,0.00714583,0.00924578,0.0102586
0.00818262,0.0115407,0.022174,0.0155587,0.0204328,0.016741
0.0105291,0.0119713,0.0141321,0.0079286,0.0132005,0.0132514
0.0103399,0.012882,0.0261075,0.0166964,0.0172552,0.0150892
0.00781669,0.0134482,0.0172963,0.0197949,0.0197883,0.0473167
0.0101122,0.0156789,0.0263747,0.015538,0.0228202,0.0280054
0.012109,0.0111146,0.0072424,0.00646088,0.00608404,0.00595779
0.00805022,0.00790178,0.00772331,0.00844941,0.00823508,0.008111
0.010846,0.0107128,0.0123391,0.00540022,0.0034426,0.00461692
0.0108504,0.0150748,0.0151032,0.0159819,0.0330454,0.0387978
0.011685,0.0112865,0.0125625,0.00872528,0.00839801,0.007017
0.00849542,0.0123742,0.0133114,0.00978944,0.00900497,0.00873971
0.00886531,0.0103388,0.0131873,0.0114758,0.012456,0.0134481
0.0114554,0.0135933,0.0160247,0.0133582,0.0149267,0.0132056
0.00929754,0.00983331,0.00959684,0.00985652,0.0108044,0.00945825
0.0101592,0.0123981,0.013762,0.0141088,0.0123598,0.0157516
0.010992,0.0177942,0.021758,0.0165576,0.0146388,0.0201989
0.0105537,0.0148888,0.0148339,0.0108752,0.0149578,0.0131357
0.00951511,0.0121543,0.0133924,0.0120389,0.0130698,0.014401
0.0104238,0.01306,0.0141121,0.011422,0.0152214,0.0135203
0.00853416,0.00994216,0.0115551,0.00878859,0.00743591,0.00712488
0.00960488,0.0129903,0.0111691,0.0122365,0.0141802,0.0121092
0.011376,0.0106563,0.012482,0.0109568,0.00978333,0.00952105
0.00916419,0.0124473,0.0121192,0.0106254,0.0109416,0.0104031
0.0104647,0.013938,0.0143731,0.0126395,0.0118919,0.0126952
0.00804862,0.0147202,0.0130397,0.00570535,0.00188146,0.00236099
0.0112263,0.0127573,0.0124461,0.0101335,0.0118746,0.0113155
0.00993312,0.0131231,0.0146191,0.0135333,0.0139653,0.0122182
0.00818072,0.0118627,0.0132178,0.0108976,0.010809,0.0124004
0.0107683,0.0144755,0.0154962,0.0142573,0.0131095,0.0137488
0.012557,0.0127102,0.0147256,0.0076157,0.0107878,0.0115992
0.0105032,0.0145898,0.01402,0.0128118,0.0131303,0.0147252
0.0116714,0.0127361,0.0148223,0.0112486,0.0130385,0.0120664
0.00957142,0.0125037,0.0151815,0.0108522,0.011719,0.0144735
0.0120313,0.0132197,0.0178333,0.0122813,0.0151631,0.0193249
0.0110916,0.0133099,0.0143107,0.0123221,0.0134022,0.0142443
0.0105978,0.0146598,0.0141464,0.0128893,0.0139172,0.0136378
0.0114818,0.0117888,0.0132064,0.0110612,0.00912193,0.00970195
0.0102516,0.0113074,0.0129758,0.0102765,0.0103103,0.011231
0.012401,0.0122546,0.013745,0.011534,0.0123453,0.0131983
0.0108656,0.015833,0.0170152,0.0127287,0.0140217,0.0127156
0.0105152,0.012551,0.015816,0.00975082,0.00965587,0.0106106
0.00935662,0.0106473,0.0152059,0.0142122,0.0139338,0.0143282
0.0114596,0.0136458,0.0126823,0.00988608,0.00803318,0.00831933
0.0117858,0.0107906,0.0150983,0.00997736,0.00942843,0.0099444
0.00964986,0.0155921,0.0134567,0.00971338,0.0107383,0.00949522
0.0116745,0.0140195,0.0132478,0.00949156,0.0116221,0.00906875
0.00910784,0.0104875,0.0128489,0.0116167,0.0137847,0.0126493
0.0122648,0.0127962,0.0114011,0.0109214,0.00905846,0.00998452
0.0109204,0.0171551,0.0113221,0.00915557,0.00812008,0.0106825
0.00994718,0.0118889,0.0174654,0.0126601,0.012927,0.0128982
0.0093791,0.0106039,0.00861491,0.00559779,0.00567219,0.00390801
0.0112959,0.0144369,0.0150344,0.00966409,0.0130607,0.0137543
0.0110759,0.0137512,0.0164978,0.01074,0.0119318,0.0104916
0.0130152,0.0140416,0.0173315,0.0137568,0.0147481,0.0157039
0.00967515,0.0131324,0.0172395,0.0124364,0.0115258,0.0136658
0.0114839,0.0106514,0.0131326,0.00839705,0.00875563,0.00904702
0.0101269,0.0132249,0.0138967,0.0127904,0.0114684,0.0136103
0.0119088,0.011241,0.01295,0.0116079,0.0125543,0.0127261
0.00901532,0.0105801,0.0140626,0.00902002,0.0106353,0.0104896
0.0119847,0.0127533,0.0194067,0.0187922,0.0188934,0.0288467
0.00962875,0.0124802,0.0160725,0.0148917,0.0160555,0.0143109
0.0085147,0.0128722,0.0107723,0.00684137,0.00886401,0.00790882
0.00870283,0.0133397,0.0179364,0.0102119,0.012635,0.0120181
0.0107368,0.013987,0.0148326,0.0106119,0.0122649,0.0133777
0.00937656,0.0135102,0.011419,0.00775783,0.0113823,0.00736512
0.00898885,0.012734,0.0137168,0.0103389,0.0109713,0.0106252
0.00986747,0.0116774,0.0127344,0.00902269,0.0115375,0.0110347
0.00928318,0.0134155,0.0128395,0.00934239,0.0117329,0.0130154
0.00998763,0.0145465,0.0133294,0.0154185,0.0144348,0.0182261
0.00980669,0.0138245,0.0132953,0.0094807,0.00754772,0.00824995
0.00896436,0.0100913,0.0120116,0.0114573,0.010626,0.0128875
0.0085187,0.0100104,0.0147468,0.006809,0.00776617,0.00994762
0.0117767,0.015674,0.0179527,0.0134839,0.0121403,0.0140786
0.0103667,0.0143205,0.0149441,0.0133062,0.00990936,0.012893
0.0100109,0.0122451,0.0142666,0.0130861,0.011093,0.012909
0.0106148,0.013694,0.0187932,0.0144022,0.0137399,0.014572
0.0101007,0.0126613,0.0141213,0.011945,0.0108163,0.0111813
0.00725887,0.00994541,0.0117819,0.0127395,0.0103466,0.0116775
0.0104542,0.0125142,0.0194609,0.0133831,0.0144932,0.0156117
0.00931217,0.0129871,0.0126929,0.0150546,0.0133377,0.0139451
0.0128287,0.0136462,0.0155836,0.0153775,0.0191398,0.0171402
0.00922096,0.0112045,0.0118467,0.00946293,0.0122117,0.0109204
0.0114014,0.0155591,0.0151709,0.0137803,0.0161853,0.0156852
0.0100043,0.0132647,0.0115741,0.00667744,0.00967969,0.0108888
0.0111109,0.0133474,0.0141204,0.045905,0.109128,0.109122
0.0132797,0.0133632,0.0141148,0.0102152,0.0108971,0.0127643
0.0112559,0.0140033,0.01453,0.00983918,0.0106255,0.0120407
0.0116054,0.0124511,0.0163054,0.0134789,0.0171687,0.023414
0.010989,0.0144153,0.0157172,0.0129049,0.0128846,0.0124782
0.00633446,0.0084565,0.00796221,0.0119159,0.0381494,0.0327211
0.010046,0.0114329,0.0122836,0.0100587,0.011395,0.010796
0.0097338,0.0135441,0.0162482,0.0117634,0.0150912,0.0184764
0.011607,0.0116945,0.0145296,0.0091446,0.011311,0.007654
0.00822356,0.0114174,0.0117574,0.00921322,0.0108356,0.00852776
0.00989186,0.0115012,0.0159772,0.0132273,0.0115765,0.0126878
0.00675839,0.0117579,0.0128151,0.0108967,0.0113676,0.0125181
0.0114673,0.0104055,0.0110048,0.00910889,0.0128554,0.00975787
0.0142179,0.0138679,0.0148535,0.0117376,0.0125384,0.0170006
0.0108261,0.012395,0.0119642,0.00882441,0.0113057,0.0105408
0.011343,0.0115845,0.0175125,0.0134386,0.010502,0.0106206
0.0105533,0.0138263,0.0137895,0.0145683,0.0157263,0.012965
0.00792946,0.0113588,0.0127063,0.0113026,0.0096855,0.0102388
0.011291,0.0153819,0.0172933,0.0139857,0.0107049,0.0109604
0.0121325,0.0145552,0.0138353,0.00881951,0.00934595,0.0107207
0.0106189,0.0142553,0.0120994,0.00896458,0.0104991,0.0106638
0.0101235,0.0102967,0.00940192,0.00895682,0.0100421,0.00969447
0.0107548,0.0158872,0.0147174,0.0133982,0.0158052,0.0117245
0.0105472,0.0126034,0.0135076,0.013956,0.0135887,0.017796
0.010349,0.0112035,0.0128353,0.00995313,0.00884077,0.0118524
0.00936942,0.0159488,0.0240765,0.0255714,0.0301008,0.0381861
0.00940678,0.0118033,0.0156182,0.0113687,0.00982686,0.0139019
0.0112919,0.013152,0.0174679,0.0127562,0.0110012,0.0119232
0.0108061,0.013392,0.0129344,0.0117693,0.0125616,0.00702127
0.0115013,0.0118413,0.0133917,0.013445,0.0129021,0.0156502
0.00867053,0.011533,0.0145205,0.0136578,0.0108836,0.0123715
0.00960667,0.0115434,0.0164177,0.0119982,0.018373,0.0291805
0.0109513,0.0165747,0.0164174,0.00982333,0.00903795,0.0101408
0.011156,0.0136775,0.0145486,0.0101248,0.0145331,0.013444
0.0115154,0.0170193,0.015798,0.0148451,0.015764,0.0133605
0.0118769,0.0138446,0.0147507,0.0104082,0.012032,0.0101864
0.00933053,0.0142912,0.0154327,0.0100287,0.010435,0.00769321
0.0121249,0.0100444,0.0107801,0.00843254,0.0110492,0.0121995
0.00873361,0.0131818,0.0113049,0.00966342,0.0109418,0.0100913
0.00949936,0.0104626,0.011471,0.00964842,0.00912781,0.0119214
0.00980267,0.00966172,0.0108429,0.00857363,0.0114496,0.0127667
0.00965786,0.0100723,0.00838473,0.00748651,0.00760275,0.00683791
0.00975791,0.0137767,0.0158034,0.0140932,0.0162497,0.0179602
0.00920588,0.0119441,0.0119692,0.0105676,0.0120762,0.0123051
0.00944871,0.0121388,0.0143668,0.0132394,0.0119697,0.0169255
0.0132419,0.0137297,0.0176942,0.0132409,0.0127421,0.0151078
0.0101471,0.0104114,0.0122225,0.0103108,0.0118548,0.0140367
0.0113312,0.0127933,0.0137682,0.00945443,0.00797304,0.0102441
0.0122902,0.0135481,0.0138722,0.010691,0.00985196,0.0107868
0.0108501,0.0138761,0.016251,0.0131949,0.0140856,0.0158055
0.0130338,0.0154245,0.0115831,0.0120857,0.0138645,0.0111939
0.00790367,0.0144836,0.0127246,0.0108523,0.0121905,0.0155257
0.00832002,0.00901711,0.0142974,0.0129141,0.00522364,0.00870551
0.0098474,0.0134754,0.0159282,0.0128614,0.0139264,0.013075
0.0102683,0.00724019,0.00600056,0.00479235,0.00418968,0.00497748
0.00955767,0.00862644,0.0121117,0.0101193,0.0085576,0.00487483
0.0105054,0.0121194,0.0130409,0.013702,0.0137156,0.0156491
0.0098376,0.0132295,0.0161409,0.0110976,0.015661,0.0194479
0.00899984,0.011036,0.013509,0.00997972,0.010261,0.00963172
0.0101783,0.0114869,0.0133726,0.0138459,0.0137474,0.0221962
0.00883671,0.0100389,0.0140097,0.0107419,0.010054,0.0109758
0.0123062,0.0118169,0.0137261,0.0114544,0.0120998,0.000535195
0.0112336,0.0170377,0.0141269,0.0122981,0.0134415,0.0143077
0.0100587,0.00919782,0.00834491,0.00628446,0.00834596,0.00984719
0.00842971,0.0096929,0.0103684,0.00881778,0.0114751,0.0125651
0.0128822,0.015305,0.0146002,0.0135796,0.012567,0.0115304
0.00957294,0.0141141,0.0123309,0.00755436,0.0132881,0.00917023
0.0110267,0.0121371,0.0142477,0.0133562,0.0115602,0.0127113
0.0102546,0.0124347,0.01771,0.0104788,0.00972859,0.0109616
0.0136051,0.011574,0.0144336,0.0110336,0.00724523,0.00772846
0.00934458,0.0103545,0.0116432,0.00920183,0.00665907,0.00778646
0.0102763,0.0129098,0.0154244,0.0117741,0.0101161,0.0115062
0.00969557,0.0116068,0.011338,0.0103487,0.0071597,0.00587711
0.011455,0.0140916,0.016497,0.0154193,0.0146487,0.0184223
0.00982127,0.0142475,0.0152606,0.0146237,0.0122097,0.0139973
0.0109804,0.012142,0.0126691,0.0113785,0.0103864,0.0102678
0.0100945,0.0130985,0.0180395,0.0115531,0.017086,0.0169801
0.00951677,0.0161298,0.0180451,0.0117727,0.0109034,0.0126828
0.0096457,0.0126669,0.0133255,0.013466,0.0139713,0.0137091
0.00895669,0.0132165,0.0124792,0.010824,0.00989135,0.0110127
0.0115381,0.0136029,0.0175939,0.0140221,0.0153004,0.0181273
0.0110543,0.0123636,0.0165815,0.0127288,0.00944297,0.00975487
0.0120094,0.0141375,0.0150872,0.0143703,0.0150836,0.0144062
0.0107631,0.0129113,0.0119821,0.00893748,0.00974969,0.00990455
0.0100794,0.0127026,0.0157758,0.0116559,0.0108419,0.0109042
0.0100521,0.0110246,0.0140481,0.00913216,0.0109292,0.00843495
0.00933239,0.012716,0.0135313,0.0108235,0.0117049,0.0105224
0.00962016,0.0125724,0.0144697,0.0127624,0.0120064,0.0123619
0.00976468,0.0110206,0.0147858,0.0132925,0.0075695,0.00665142
0.0094268,0.0139644,0.0148909,0.0124134,0.0145388,0.0147932
0.0106798,0.0135764,0.01267,0.00689593,0.00851176,0.00964614
0.00982814,0.0165149,0.0168937,0.0133137,0.0152912,0.01283
0.0112579,0.0120719,0.015713,0.0137033,0.0139163,0.0172829
0.00999985,0.0115829,0.0119054,0.00936418,0.0117823,0.0119794
0.00965042,0.0101733,0.0132051,0.012742,0.0135357,0.014786
0.00871725,0.00989345,0.015462,0.00799301,0.0121918,0.011316
0.0112875,0.0106804,0.00839619,0.00493371,0.00385093,0.00348649
0.0123783,0.0135214,0.017663,0.0128601,0.0163034,0.0136416
0.0102526,0.0109442,0.0139511,0.0123083,0.0136581,0.0112441
0.00974602,0.0121762,0.00929767,0.0106827,0.00976988,0.00924006
0.0108847,0.0127959,0.0146065,0.0155176,0.0154071,0.0158047
0.0122736,0.0125231,0.015637,0.0111878,0.0130306,0.0144685
0.00773792,0.0110853,0.0156001,0.0145609,0.0133934,0.0142581
0.0111963,0.0140888,0.0183183,0.0134611,0.0183786,0.0193616
0.010758,0.0133419,0.0168133,0.0104825,0.0113792,0.00988056
0.00989711,0.0122532,0.013019,0.0131235,0.0105601,0.0127388
0.00969028,0.0138865,0.016391,0.0127309,0.015169,0.0140196
0.0095532,0.0120619,0.0144788,0.00993692,0.0124932,0.00980229
0.01137,0.0153294,0.016904,0.0123254,0.0119952,0.0162523
0.0109952,0.0136657,0.0156897,0.0104666,0.0152479,0.014243
0.00987791,0.0130867,0.0122648,0.0108742,0.0102466,0.0104191
0.00893506,0.0121449,0.0171542,0.0108607,0.0129717,0.0107322
0.0108439,0.0114663,0.0160019,0.00933018,0.017506,0.0118309
0.0103241,0.0135537,0.0132064,0.0130897,0.0137718,0.0160044
0.0085318,0.00953275,0.0114609,0.00746703,0.00766878,0.00925183
0.0118583,0.0144125,0.0173583,0.0128316,0.0210949,0.0258913
0.0112487,0.0100205,0.0135718,0.0132412,0.0127321,0.0112444
0.0106582,0.010818,0.0115446,0.0111385,0.0111579,0.00935511
0.00867454,0.0114638,0.0129785,0.012632,0.013991,0.0113033
0.0123716,0.0138138,0.017755,0.0146849,0.0176828,0.0139541
0.0106797,0.0177621,0.0154002,0.0130273,0.012854,0.0103906
0.0108352,0.0111883,0.0157464,0.012669,0.0104993,0.011019
0.0106113,0.0110027,0.0111555,0.00927988,0.0078236,0.00926918
0.0112124,0.0129152,0.013893,0.00917136,0.0153245,0.0117265
0.0113324,0.0139956,0.0189259,0.0130531,0.0104477,0.011536
0.0083861,0.0124434,0.0165745,0.0111943,0.00962715,0.00960458
0.0103631,0.0155593,0.0134599,0.0113169,0.0130983,0.0109579
0.010573,0.012042,0.0137494,0.0128501,0.0112794,0.011818
0.011005,0.0145495,0.0147632,0.00968208,0.00668397,0.00483886
0.013467,0.012666,0.0133321,0.0125112,0.0128114,0.013795
0.00941281,0.0094334,0.0111842,0.00719931,0.0107166,0.0113713
0.0103206,0.0118289,0.0163349,0.0101929,0.00836738,0.00265747
0.00890104,0.0119536,0.0125518,0.00970582,0.0108758,0.0119595
0.00964309,0.0107235,0.0117191,0.0127462,0.0128679,0.0134441
0.0111761,0.0140362,0.0146397,0.0142707,0.0121046,0.0117177
0.0100187,0.0100692,0.0138567,0.0102195,0.0101696,0.00984156
0.0098379,0.0117973,0.015326,0.00896003,0.0111138,0.00992802
0.012472,0.0131996,0.0169682,0.0123627,0.012281,0.0145788
0.0112401,0.0119702,0.0166962,0.0100479,0.0109185,0.0142676
0.0108136,0.0104095,0.0133667,0.0112613,0.0131014,0.01096
0.0133963,0.0152618,0.0187105,0.0142457,0.017983,0.0207771
0.0119996,0.0155017,0.0156081,0.0132813,0.0173261,0.0169581
0.0100197,0.0111727,0.0129956,0.00939259,0.0099458,0.00857664
0.0109065,0.00955096,0.014558,0.0129875,0.0090733,0.0106773
0.0113062,0.0145942,0.0155903,0.0116394,0.0125257,0.0161488
0.0096083,0.0146254,0.0175466,0.0201575,0.0369002,0.05665
0.00969257,0.0124493,0.0178508,0.0113951,0.0179293,0.0162101
0.00992858,0.0102665,0.0132581,0.0101352,0.0116968,0.00964438
0.00952506,0.0139643,0.0146321,0.0145668,0.0248785,0.0390414
0.00592677,0.0114004,0.0105862,0.00462909,0.0115163,0.0102222
0.0098715,0.0139526,0.0143833,0.0118289,0.0134925,0.0120886
0.0100658,0.0119235,0.0159671,0.0130722,0.0141133,0.0140105
0.00915349,0.00943776,0.0119529,0.0128773,0.011836,0.0142399
0.00905276,0.0153755,0.0167273,0.0128999,0.0123104,0.0102153
0.0113558,0.0146778,0.0132628,0.012884,0.0133053,0.0166796
0.00840287,0.0141447,0.017577,0.0128473,0.010057,0.0167878
0.00969526,0.0160811,0.0202993,0.0169769,0.0177075,0.0209885
0.0118523,0.014392,0.0177589,0.0155291,0.0249239,0.0284092
0.0108335,0.0127901,0.0130524,0.00970604,0.00999162,0.013228
0.0110655,0.0127745,0.0129318,0.00729986,0.00962328,0.00719236
0.00871505,0.00999361,0.0161985,0.00951302,0.0110622,0.0104711
0.00968468,0.00867707,0.00714244,0.00279766,0.00343426,0.00163227
0.0102086,0.0128691,0.0140675,0.00801244,0.00826929,0.0110942
0.0133897,0.0128447,0.0101898,0.0100326,0.0106063,0.0134826
0.0116496,0.0128986,0.00771526,0.00904466,0.009572,0.0105841
0.0108209,0.0116612,0.013369,0.0116232,0.0158895,0.0157405
0.0112811,0.0129318,0.0160106,0.0215898,0.116742,0.117554
0.00874017,0.012797,0.0123071,0.0108111,0.00856711,0.0107529
0.0101159,0.00782867,0.0100011,0.0072849,0.00667413,0.00658828
0.010655,0.0113193,0.0173208,0.0113833,0.010696,0.0136477
0.0115117,0.0126315,0.0156503,0.0133026,0.0122896,0.0136844
0.01056,0.0126517,0.00936737,0.00836419,0.0142843,0.0181728
0.0110875,0.0126769,0.0167081,0.0148643,0.0167898,0.014902
0.00975092,0.0192709,0.0158629,0.0167696,0.0202185,0.0224108
0.010464,0.0132925,0.0111612,0.00951494,0.00979149,0.0089727
0.00835357,0.0114413,0.0109581,0.012233,0.0108064,0.0103341
0.00769526,0.00729908,0.00995449,0.0101779,0.00955555,0.011923
0.0112573,0.0126447,0.0169449,0.0139917,0.0107354,0.0138383
0.0100285,0.0110211,0.0101682,0.00917517,0.00915218,0.0088942
0.0111274,0.0101828,0.0118556,0.0105216,0.0101952,0.0149264
0.0124752,0.0152741,0.0184717,0.0140484,0.0179672,0.023602
0.0128328,0.012933,0.0149923,0.0126418,0.0136587,0.0120999
0.0081407,0.0131066,0.0175567,0.0136044,0.0148102,0.0137587
0.0131149,0.0213245,0.025701,0.020841,0.0198748,0.0337101
0.00985847,0.0106503,0.014804,0.0112978,0.0156172,0.0134197
0.0105536,0.0100449,0.0109469,0.00978337,0.010438,0.0110308
0.00966029,0.0115954,0.0144176,0.0114083,0.0119368,0.0132933
0.0116276,0.011636,0.0214906,0.0133355,0.0149817,0.0186089
0.00948123,0.0140048,0.0164671,0.0102107,0.0113074,0.0164909
0.00977694,0.0121465,0.0174769,0.00882254,0.00931291,0.0074245
0.0108688,0.0116152,0.0111453,0.00956887,0.00871778,0.0124639
0.0125219,0.0116721,0.0161979,0.0124305,0.0120526,0.0159642
0.00892963,0.0100424,0.00532579,0.0030303,0.00268099,0.00391742
0.0122095,0.0154638,0.0137589,0.0104824,0.0131019,0.0101495
0.0111738,0.0114348,0.0124447,0.0113038,0.0128122,0.0142217
0.0102276,0.0149408,0.0192201,0.0100187,0.0133358,0.0126748
0.0120293,0.013038,0.0144301,0.0135352,0.0124537,0.0113775
0.0108257,0.0128284,0.011177,0.00862115,0.00980595,0.00968321
0.0106004,0.0125516,0.0149614,0.00866786,0.00866587,0.00924208
0.0145038,0.0188392,0.0175942,0.0122626,0.0156329,0.0171371
0.0116136,0.0118041,0.00589976,0.00353033,0.00291642,0.00398142
0.0126683,0.0178737,0.0214811,0.0182899,0.0236368,0.0279164
0.00925303,0.0131176,0.00997646,0.0102349,0.0101275,0.00964405
0.00918326,0.0155714,0.01679,0.0148703,0.0163917,0.0170534
0.0101017,0.015068,0.0142801,0.0149156,0.0125988,0.0138924
